timestamp,worker_x,center_x,confidence,note
2025-04-04 14:05:46,338.65,338.13,0.89,ignored (worker)
2025-04-04 14:05:46,338.65,338.13,0.89,ignored (worker)
2025-04-04 14:05:47,338.65,338.41,0.88,ignored (worker)
2025-04-04 14:05:48,338.65,337.96,0.88,ignored (worker)
2025-04-04 14:05:49,338.65,337.84,0.88,ignored (worker)
2025-04-04 14:05:50,338.65,339.45,0.88,ignored (worker)
2025-04-04 14:05:53,338.65,339.52,0.86,ignored (worker)
2025-04-04 14:05:53,338.65,339.17,0.86,ignored (worker)
2025-04-04 14:05:54,338.65,340.37,0.83,ignored (worker)
2025-04-04 14:05:56,338.65,567.23,0.89,triggered
2025-04-04 14:05:59,338.65,303.03,0.91,triggered
2025-04-04 14:05:59,338.65,295.23,0.92,triggered
2025-04-04 14:06:00,338.65,297.06,0.91,triggered
2025-04-04 14:06:01,338.65,258.03,0.92,triggered
2025-04-04 14:06:04,338.65,220.88,0.91,triggered
2025-04-04 14:06:04,338.65,267.92,0.92,triggered
2025-04-04 14:06:06,338.65,322.93,0.81,triggered
2025-04-04 14:06:08,338.65,448.55,0.92,triggered
2025-04-04 14:06:08,338.65,568.24,0.9,triggered
2025-04-04 14:06:09,338.65,343.18,0.86,ignored (worker)
2025-04-04 14:06:11,338.65,344.5,0.86,ignored (worker)
2025-04-04 14:06:11,338.65,344.7,0.87,ignored (worker)
2025-04-04 14:06:12,338.65,341.3,0.85,ignored (worker)
2025-04-04 14:06:14,338.65,343.44,0.87,ignored (worker)
2025-04-04 14:06:15,338.65,343.94,0.85,ignored (worker)
2025-04-04 14:06:17,338.65,339.13,0.87,ignored (worker)
2025-04-04 14:06:17,338.65,558.72,0.93,triggered
2025-04-04 14:06:20,338.65,252.97,0.91,triggered
2025-04-04 14:06:21,338.65,275.35,0.89,triggered
2025-04-04 14:06:23,338.65,277.88,0.9,triggered
2025-04-04 14:06:23,338.65,259.79,0.91,triggered
2025-04-04 14:06:30,338.65,253.15,0.89,triggered
2025-04-04 14:06:33,338.65,300.89,0.88,triggered
2025-04-04 14:06:34,338.65,310.62,0.83,triggered
2025-04-04 14:06:35,338.65,338.08,0.91,ignored (worker)
2025-04-04 14:06:37,338.65,322.19,0.77,triggered
2025-04-04 14:06:38,338.65,269.75,0.91,triggered
2025-04-04 14:06:42,338.65,228.83,0.89,triggered
2025-04-04 14:06:44,338.65,236.41,0.91,triggered
2025-04-04 14:06:45,338.65,231.76,0.91,triggered
2025-04-04 14:06:46,338.65,232.89,0.91,triggered
2025-04-04 14:06:48,338.65,232.02,0.92,triggered
2025-04-04 14:06:49,338.65,219.08,0.9,triggered
2025-04-04 14:06:50,338.65,212.15,0.92,triggered
