timestamp,worker_x,center_x,confidence,note
2025-04-07 13:14:16,201.65,214.24,0.87,triggered
2025-04-07 13:14:17,201.65,214.13,0.89,triggered
2025-04-07 13:14:18,201.65,214.13,0.89,triggered
2025-04-07 13:14:19,201.65,214.13,0.89,triggered
2025-04-07 13:14:20,201.65,214.19,0.88,triggered
2025-04-07 13:14:21,201.65,214.02,0.89,triggered
2025-04-07 13:14:22,201.65,213.9,0.89,triggered
2025-04-07 13:14:23,201.65,214.38,0.88,triggered
2025-04-07 13:14:24,201.65,214.7,0.89,triggered
2025-04-07 13:14:25,201.65,213.06,0.88,triggered
2025-04-07 13:14:26,201.65,199.44,0.89,ignored (worker)
2025-04-07 13:14:26,201.65,102.46,0.59,triggered
2025-04-07 13:14:27,201.65,207.01,0.87,ignored (worker)
2025-04-07 13:14:28,201.65,210.71,0.9,ignored (worker)
2025-04-07 13:14:28,201.65,168.85,0.36,triggered
2025-04-07 13:14:29,201.65,212.63,0.88,triggered
2025-04-07 13:14:30,201.65,210.81,0.88,ignored (worker)
2025-04-07 13:14:30,201.65,172.65,0.49,triggered
2025-04-07 13:14:31,201.65,214.13,0.86,triggered
2025-04-07 13:14:32,201.65,215.65,0.87,triggered
2025-04-07 13:14:33,201.65,210.91,0.85,ignored (worker)
2025-04-07 13:14:34,201.65,211.26,0.87,ignored (worker)
2025-04-07 13:14:34,201.65,172.93,0.32,triggered
2025-04-07 13:14:35,201.65,209.2,0.88,ignored (worker)
2025-04-07 13:14:35,201.65,172.68,0.35,triggered
2025-04-07 13:14:36,201.65,207.69,0.88,ignored (worker)
2025-04-07 13:14:36,201.65,170.9,0.41,triggered
2025-04-07 13:14:37,201.65,208.86,0.87,ignored (worker)
2025-04-07 13:14:38,201.65,206.92,0.89,ignored (worker)
2025-04-07 13:14:40,201.65,218.24,0.85,triggered
2025-04-07 13:14:41,201.65,211.31,0.86,ignored (worker)
2025-04-07 13:14:41,201.65,171.23,0.42,triggered
2025-04-07 13:14:42,201.65,214.07,0.87,triggered
2025-04-07 13:14:43,201.65,212.66,0.87,triggered
2025-04-07 13:14:45,201.65,201.68,0.88,ignored (worker)
2025-04-07 13:14:45,201.65,166.49,0.41,triggered
2025-04-07 13:14:46,201.65,182.49,0.87,triggered
2025-04-07 13:14:47,201.65,180.94,0.89,triggered
2025-04-07 13:14:48,201.65,179.98,0.77,triggered
2025-04-07 13:14:49,201.65,317.19,0.91,triggered
2025-04-07 13:14:50,201.65,486.67,0.89,triggered
2025-04-07 13:14:51,201.65,189.26,0.86,triggered
2025-04-07 13:14:52,201.65,188.8,0.83,triggered
2025-04-07 13:14:53,201.65,187.42,0.84,triggered
2025-04-07 13:14:54,201.65,186.73,0.84,triggered
2025-04-07 13:14:55,201.65,188.58,0.86,triggered
2025-04-07 13:14:56,201.65,184.71,0.84,triggered
2025-04-07 13:14:57,201.65,184.13,0.81,triggered
2025-04-07 13:14:58,201.65,189.14,0.87,triggered
2025-04-07 13:14:59,201.65,190.3,0.85,triggered
2025-04-07 13:15:00,201.65,190.11,0.87,triggered
2025-04-07 13:15:01,201.65,190.17,0.86,triggered
2025-04-07 13:15:02,201.65,190.0,0.85,triggered
2025-04-07 13:15:03,201.65,188.88,0.84,triggered
2025-04-07 13:15:04,201.65,186.24,0.84,triggered
2025-04-07 13:15:05,201.65,189.41,0.85,triggered
2025-04-07 13:15:06,201.65,189.94,0.85,triggered
2025-04-07 13:15:07,201.65,189.14,0.87,triggered
2025-04-07 13:15:08,201.65,189.39,0.82,triggered
2025-04-07 13:15:09,201.65,190.21,0.84,triggered
2025-04-07 13:15:10,201.65,190.14,0.85,triggered
2025-04-07 13:15:11,201.65,188.85,0.85,triggered
2025-04-07 13:15:12,201.65,188.75,0.86,triggered
2025-04-07 13:15:13,201.65,187.74,0.86,triggered
2025-04-07 13:15:14,201.65,187.09,0.8,triggered
2025-04-07 13:15:15,201.65,187.45,0.88,triggered
2025-04-07 13:15:17,201.65,191.25,0.83,triggered
2025-04-07 13:15:18,201.65,194.5,0.85,ignored (worker)
