timestamp,worker_x,center_x,confidence,note
2025-04-07 14:30:10,252.66,98.24,0.86,triggered
2025-04-07 14:30:11,252.66,264.37,0.8,triggered
2025-04-07 14:30:12,252.66,264.48,0.86,triggered
2025-04-07 14:30:13,252.66,264.57,0.84,triggered
2025-04-07 14:30:14,252.66,264.45,0.79,triggered
2025-04-07 14:30:15,252.66,264.87,0.82,triggered
2025-04-07 14:30:16,252.66,264.45,0.78,triggered
2025-04-07 14:30:17,252.66,265.11,0.84,triggered
2025-04-07 14:30:18,252.66,264.55,0.77,triggered
2025-04-07 14:30:19,252.66,266.61,0.73,triggered
2025-04-07 14:30:20,252.66,264.07,0.61,triggered
2025-04-07 14:30:21,252.66,263.89,0.7,triggered
2025-04-07 14:30:22,252.66,263.48,0.76,triggered
2025-04-07 14:30:23,252.66,269.04,0.8,triggered
2025-04-07 14:30:24,252.66,268.78,0.78,triggered
2025-04-07 14:30:25,252.66,97.98,0.89,triggered
2025-04-07 14:30:26,252.66,76.49,0.89,triggered
2025-04-07 14:30:27,252.66,36.71,0.93,triggered
2025-04-07 14:30:28,252.66,40.97,0.93,triggered
2025-04-07 14:30:29,252.66,35.23,0.92,triggered
2025-04-07 14:30:30,252.66,31.61,0.92,triggered
2025-04-07 14:30:31,252.66,31.52,0.91,triggered
2025-04-07 14:30:32,252.66,31.63,0.91,triggered
2025-04-07 14:30:33,252.66,30.0,0.91,triggered
2025-04-07 14:30:34,252.66,44.63,0.92,triggered
2025-04-07 14:30:35,252.66,75.91,0.93,triggered
2025-04-07 14:30:36,252.66,99.3,0.89,triggered
2025-04-07 14:30:37,252.66,100.12,0.89,triggered
2025-04-07 14:30:38,252.66,102.99,0.89,triggered
2025-04-07 14:30:39,252.66,263.89,0.82,triggered
2025-04-07 14:30:40,252.66,263.0,0.66,triggered
2025-04-07 14:30:41,252.66,262.89,0.84,triggered
2025-04-07 14:30:42,252.66,264.55,0.46,triggered
2025-04-07 14:30:43,252.66,265.23,0.7,triggered
2025-04-07 14:30:44,252.66,263.39,0.78,triggered
2025-04-07 14:30:45,252.66,261.98,0.69,ignored (worker)
2025-04-07 14:30:46,252.66,260.56,0.68,ignored (worker)
2025-04-07 14:30:47,252.66,258.68,0.67,ignored (worker)
2025-04-07 14:30:48,252.66,258.73,0.7,ignored (worker)
2025-04-07 14:30:49,252.66,258.96,0.74,ignored (worker)
2025-04-07 14:30:50,252.66,258.76,0.68,ignored (worker)
2025-04-07 14:30:51,252.66,260.84,0.77,ignored (worker)
2025-04-07 14:30:52,252.66,258.58,0.71,ignored (worker)
2025-04-07 14:30:53,252.66,256.4,0.6,ignored (worker)
2025-04-07 14:30:54,252.66,608.32,0.89,triggered
2025-04-07 14:30:55,252.66,587.3,0.92,triggered
2025-04-07 14:30:56,252.66,540.89,0.92,triggered
2025-04-07 14:30:57,252.66,515.61,0.91,triggered
2025-04-07 14:30:58,252.66,433.51,0.93,triggered
2025-04-07 14:30:59,252.66,404.6,0.91,triggered
2025-04-07 14:31:00,252.66,365.98,0.92,triggered
2025-04-07 14:31:01,252.66,338.71,0.92,triggered
2025-04-07 14:31:03,252.66,37.89,0.92,triggered
2025-04-07 14:31:04,252.66,47.0,0.94,triggered
2025-04-07 14:31:05,252.66,49.38,0.93,triggered
2025-04-07 14:31:06,252.66,49.34,0.93,triggered
2025-04-07 14:31:07,252.66,50.17,0.93,triggered
2025-04-07 14:31:08,252.66,50.17,0.93,triggered
2025-04-07 14:31:09,252.66,49.67,0.93,triggered
2025-04-07 14:31:10,252.66,42.18,0.94,triggered
2025-04-07 14:31:11,252.66,38.21,0.92,triggered
2025-04-07 14:31:12,252.66,18.3,0.89,triggered
2025-04-07 14:31:13,252.66,42.15,0.92,triggered
2025-04-07 14:31:14,252.66,65.09,0.9,triggered
2025-04-07 14:31:15,252.66,94.44,0.91,triggered
2025-04-07 14:31:16,252.66,93.08,0.9,triggered
2025-04-07 14:31:17,252.66,93.0,0.91,triggered
2025-04-07 14:31:18,252.66,92.95,0.91,triggered
2025-04-07 14:31:19,252.66,93.14,0.91,triggered
2025-04-07 14:31:20,252.66,93.0,0.91,triggered
2025-04-07 14:31:21,252.66,92.92,0.91,triggered
2025-04-07 14:31:22,252.66,92.77,0.91,triggered
2025-04-07 14:31:24,252.66,261.8,0.61,ignored (worker)
2025-04-07 14:31:25,252.66,261.19,0.64,ignored (worker)
