timestamp,worker_x,center_x,confidence,note
2025-04-04 09:42:03,405.89,567.03,0.9,triggered
2025-04-04 09:42:04,405.89,555.37,0.91,triggered
2025-04-04 09:42:05,405.89,556.91,0.92,triggered
2025-04-04 09:42:06,405.89,546.16,0.93,triggered
2025-04-04 09:42:07,405.89,551.31,0.92,triggered
2025-04-04 09:42:08,405.89,534.65,0.88,triggered
2025-04-04 09:42:09,405.89,527.83,0.89,triggered
2025-04-04 09:42:10,405.89,526.16,0.89,triggered
2025-04-04 09:42:11,405.89,561.64,0.92,triggered
2025-04-04 09:42:12,405.89,551.38,0.91,triggered
2025-04-04 09:42:13,405.89,551.74,0.91,triggered
2025-04-04 09:42:14,405.89,552.08,0.91,triggered
2025-04-04 09:42:15,405.89,550.68,0.91,triggered
2025-04-04 09:42:16,405.89,550.82,0.91,triggered
2025-04-04 09:42:17,405.89,555.14,0.91,triggered
2025-04-04 09:42:18,405.89,563.74,0.92,triggered
2025-04-04 09:42:19,405.89,549.03,0.92,triggered
2025-04-04 09:42:20,405.89,564.56,0.92,triggered
2025-04-04 09:42:22,405.89,562.49,0.92,triggered
2025-04-04 09:42:23,405.89,562.69,0.92,triggered
2025-04-04 09:42:24,405.89,561.74,0.92,triggered
2025-04-04 09:42:25,405.89,550.56,0.92,triggered
2025-04-04 09:42:28,405.89,334.12,0.9,triggered
2025-04-04 09:42:29,405.89,334.43,0.9,triggered
2025-04-04 09:42:30,405.89,364.28,0.9,triggered
2025-04-04 09:42:35,405.89,408.12,0.87,ignored (worker)
2025-04-04 09:42:35,405.89,619.08,0.76,triggered
2025-04-04 09:42:37,405.89,532.0,0.89,triggered
2025-04-04 09:42:38,405.89,501.9,0.91,triggered
2025-04-04 09:42:40,405.89,598.07,0.9,triggered
2025-04-04 09:42:41,405.89,579.41,0.93,triggered
2025-04-04 09:42:43,405.89,274.02,0.9,triggered
2025-04-04 09:42:44,405.89,408.08,0.87,ignored (worker)
2025-04-04 09:42:44,405.89,280.61,0.87,triggered
2025-04-04 09:42:45,405.89,275.54,0.92,triggered
2025-04-04 09:42:46,405.89,300.41,0.89,triggered
2025-04-04 09:42:47,405.89,409.46,0.88,ignored (worker)
2025-04-04 09:42:47,405.89,310.46,0.73,triggered
2025-04-04 09:42:49,405.89,408.32,0.87,ignored (worker)
2025-04-04 09:42:49,405.89,311.71,0.58,triggered
2025-04-04 09:42:50,405.89,408.58,0.84,ignored (worker)
2025-04-04 09:42:51,405.89,408.66,0.85,ignored (worker)
